Time;Length;Protocol;Source IP;Destination IP;procedurecode;Info;criticality;protocolies;tac;sst;sd;relativeamfcapacity;rrcestablishmentcause;nas_5gs_mm_suci_supi_fmt;nas_5gs_mm_type_id;nas_5gs_mm_suci_routing_indicator;nas_5gs_mm_suci_pki;nas_5gs_mm_suci_scheme_id;suci_scheme_output;nas_pdu;per_octet_string_length;nas_5gs_epd;nas_5gs_security_header_type;nas_5gs_security_header_type;nas_5gs_mm_message_type;nas_5gs_mm_5gmm_cause;gsm_a_dtap_rand;gsm_a_dtap_autn;gsm_a_dtap_auts;gsm_a_dtap_autn_sqn_xor_ak;gsm_a_dtap_autn_mac
2024-03-08 10:53:09.480581;156;NGAP;20.0.20.10;20.0.2.10;4;DownlinkNASTransport;1;3;;;;;;;;;;;;7e:00:56:00:02:00:00:21:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:20:10:ff:ff:ff:ff:ff:ff:80:00:00:29:b1:4e:f2:f3:6e:46;42;126;0;0;0x56;;ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff:ff;ff:ff:ff:ff:ff:ff:80:00:00:29:b1:4e:f2:f3:6e:46;;ff:ff:ff:ff:ff:ff;00:29:b1:4e:f2:f3:6e:46
2024-03-08 10:53:09.480654;152;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;;;;;;7e:00:57:2d:10:b5:95:b3:75:9a:9c:45:71:6c:3a:99:92:47:ba:0c:e5;21;126;0;0;0x57;;;;;;
2024-03-08 10:53:09.481300;132;NGAP;20.0.20.10;20.0.2.10;4;DownlinkNASTransport;1;3;;;;;;;;;;;;7e:03:00:00:00:00:00:7e:00:5d:00:00:02:f0:f0:e1:36:01:02;19;126;3;3;0x5d;;;;;;
2024-03-08 10:53:09.481424;236;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;0;5;1234;1;2;;7e:04:00:00:00:00:00:7e:00:5e:77:00:09:85:76:00:00:00:00:00:00:f1:71:00:4e:7e:00:41:79:00:36:01:22:f6:40:21:43:02:01:02:af:bf:af:e4:da:5a:47:ac:95:6a:68:26:f6:3a:12:d5:76:2c:c2:e4:78:c4:cb:99:7b:c2:e1:02:85:1d:b0:47:05:eb:dc:cd:34:fe:4a:97:b5:66:db:f3:ce:10:01:00:2e:02:f0:f0:2f:09:08:01:00:03:e8:0a:00:00:64;103;126;4;4;0x5e;;;;;;
2024-03-08 10:53:09.526058;236;NGAP;20.0.20.10;20.0.2.10;14;;0;7;;01;00:03:e8;;;;2;;;;;7e:02:00:00:00:00:01:7e:00:42:01:01:77:00:0b:f2:22:f6:40:01:00:83:00:00:00:00:54:07:00:22:f6:40:00:03:f3:15:09:08:01:00:03:e8:0a:00:00:64:21:01:01:5e:01:05;52;126;2;2;0x42;;;;;;
2024-03-08 10:53:09.526142;108;NGAP;20.0.2.10;20.0.20.10;14;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:09.526160;116;NGAP;20.0.2.10;20.0.20.10;44;;1;3;;;;;;;;;;;;;17;;;;;;;;;;
2024-03-08 10:53:09.526181;128;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;;;;;;7e:02:00:00:00:00:01:7e:00:43;10;126;2;2;0x43;;;;;;
2024-03-08 10:53:09.526226;168;NGAP;20.0.2.10;20.0.20.10;46;UplinkNASTransport;1;4;1011;;;;;;;;;;;7e:02:00:00:00:00:02:7e:00:67:01:00:08:2e:01:01:c1:00:00:91:a1:12:01:81:22:08:01:00:03:e8:0a:00:00:64:25:11:03:64:6e:6e:08:6b:65:79:73:69:67:68:74:03:63:6f:6d;53;126;2;2;0x67;;;;;;
2024-03-08 10:53:09.526540;1245;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:09.569375;1075;HTTP2;20.100.40.100;20.100.100.1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:09.569735;248;NGAP;20.0.20.10;20.0.2.10;29;;0;4;;01;00:03:e8;;;;;;;;;;79;126;2;2;0x68;;;;;;
2024-03-08 10:53:09.569892;128;NGAP;20.0.2.10;20.0.20.10;29;;0;3;;;;;;;;;;;;;13;;;;;;;;;;
2024-03-08 10:53:09.570090;662;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:10.628420;104;NGAP;20.0.2.10;20.0.20.10;42;;1;4;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:10.628536;112;NGAP;20.0.20.10;20.0.2.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:10.628673;136;NGAP;20.0.2.10;20.0.20.10;41;;0;4;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:11.636625;687;HTTP2;20.100.40.100;20.100.100.1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:11.658371;100;NGAP;20.0.20.10;20.0.2.10;24;;1;2;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:11.658581;188;NGAP;20.0.2.10;20.0.20.10;15;InitialUEMessage;1;6;1011;;;;4;;4;;;;;7e:01:00:00:00:00:03:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:71:00:15:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:40:02:02:00:50:02:02:00;44;126;1;1;0x4c;;;;;;
2024-03-08 10:53:11.658770;268;NGAP;20.0.20.10;20.0.2.10;14;;0;9;;01;00:03:e8;;;;;;;;;7e:02:00:00:00:00:03:7e:00:4e:50:02:02:00:26:02:00:00;43;126;2;2;0x4e;;;;;;
2024-03-08 10:53:11.658918;128;NGAP;20.0.2.10;20.0.20.10;14;;0;3;;;;;;;;;;;;;13;;;;;;;;;;
2024-03-08 10:53:11.659112;662;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:12.671826;104;NGAP;20.0.2.10;20.0.20.10;42;;1;4;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:12.671928;112;NGAP;20.0.20.10;20.0.2.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:12.671972;136;NGAP;20.0.2.10;20.0.20.10;41;;0;4;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:13.676181;687;HTTP2;20.100.40.100;20.100.100.1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:13.680579;100;NGAP;20.0.20.10;20.0.2.10;24;;1;2;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:13.680757;188;NGAP;20.0.2.10;20.0.20.10;15;InitialUEMessage;1;6;1011;;;;4;;4;;;;;7e:01:00:00:00:00:04:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:71:00:15:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:40:02:02:00:50:02:02:00;44;126;1;1;0x4c;;;;;;
2024-03-08 10:53:13.680877;268;NGAP;20.0.20.10;20.0.2.10;14;;0;9;;01;00:03:e8;;;;;;;;;7e:02:00:00:00:00:04:7e:00:4e:50:02:02:00:26:02:00:00;43;126;2;2;0x4e;;;;;;
2024-03-08 10:53:13.680947;128;NGAP;20.0.2.10;20.0.20.10;14;;0;3;;;;;;;;;;;;;13;;;;;;;;;;
2024-03-08 10:53:13.681076;662;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:14.687689;104;NGAP;20.0.2.10;20.0.20.10;42;;1;4;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:14.687794;112;NGAP;20.0.20.10;20.0.2.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:14.687852;136;NGAP;20.0.2.10;20.0.20.10;41;;0;4;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:15.697489;687;HTTP2;20.100.40.100;20.100.100.1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:15.706928;100;NGAP;20.0.20.10;20.0.2.10;24;;1;2;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:15.707070;188;NGAP;20.0.2.10;20.0.20.10;15;InitialUEMessage;1;6;1011;;;;4;;4;;;;;7e:01:00:00:00:00:05:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:71:00:15:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:40:02:02:00:50:02:02:00;44;126;1;1;0x4c;;;;;;
2024-03-08 10:53:15.707235;268;NGAP;20.0.20.10;20.0.2.10;14;;0;9;;01;00:03:e8;;;;;;;;;7e:02:00:00:00:00:05:7e:00:4e:50:02:02:00:26:02:00:00;43;126;2;2;0x4e;;;;;;
2024-03-08 10:53:15.707312;128;NGAP;20.0.2.10;20.0.20.10;14;;0;3;;;;;;;;;;;;;13;;;;;;;;;;
2024-03-08 10:53:15.707424;662;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:16.713400;104;NGAP;20.0.2.10;20.0.20.10;42;;1;4;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:16.713481;112;NGAP;20.0.20.10;20.0.2.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:16.713524;136;NGAP;20.0.2.10;20.0.20.10;41;;0;4;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:17.728991;687;HTTP2;20.100.40.100;20.100.100.1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:17.743824;100;NGAP;20.0.20.10;20.0.2.10;24;;1;2;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:17.743962;188;NGAP;20.0.2.10;20.0.20.10;15;InitialUEMessage;1;6;1011;;;;4;;4;;;;;7e:01:00:00:00:00:06:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:71:00:15:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:40:02:02:00:50:02:02:00;44;126;1;1;0x4c;;;;;;
2024-03-08 10:53:17.744057;268;NGAP;20.0.20.10;20.0.2.10;14;;0;9;;01;00:03:e8;;;;;;;;;7e:02:00:00:00:00:06:7e:00:4e:50:02:02:00:26:02:00:00;43;126;2;2;0x4e;;;;;;
2024-03-08 10:53:17.744121;128;NGAP;20.0.2.10;20.0.20.10;14;;0;3;;;;;;;;;;;;;13;;;;;;;;;;
2024-03-08 10:53:17.744274;662;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:18.744798;104;NGAP;20.0.2.10;20.0.20.10;42;;1;4;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:18.744892;112;NGAP;20.0.20.10;20.0.2.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:18.744943;136;NGAP;20.0.2.10;20.0.20.10;41;;0;4;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:19.761007;687;HTTP2;20.100.40.100;20.100.100.1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:19.761415;100;NGAP;20.0.20.10;20.0.2.10;24;;1;2;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:19.761495;188;NGAP;20.0.2.10;20.0.20.10;15;InitialUEMessage;1;6;1011;;;;4;;4;;;;;7e:01:00:00:00:00:07:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:71:00:15:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:40:02:02:00:50:02:02:00;44;126;1;1;0x4c;;;;;;
2024-03-08 10:53:19.761616;268;NGAP;20.0.20.10;20.0.2.10;14;;0;9;;01;00:03:e8;;;;;;;;;7e:02:00:00:00:00:07:7e:00:4e:50:02:02:00:26:02:00:00;43;126;2;2;0x4e;;;;;;
2024-03-08 10:53:19.761686;128;NGAP;20.0.2.10;20.0.20.10;14;;0;3;;;;;;;;;;;;;13;;;;;;;;;;
2024-03-08 10:53:19.761787;662;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:20.777523;104;NGAP;20.0.2.10;20.0.20.10;42;;1;4;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:20.777612;112;NGAP;20.0.20.10;20.0.2.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:20.777660;136;NGAP;20.0.2.10;20.0.20.10;41;;0;4;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:21.793521;687;HTTP2;20.100.40.100;20.100.100.1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:21.793943;100;NGAP;20.0.20.10;20.0.2.10;24;;1;2;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:21.794024;188;NGAP;20.0.2.10;20.0.20.10;15;InitialUEMessage;1;6;1011;;;;4;;4;;;;;7e:01:00:00:00:00:08:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:71:00:15:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:40:02:02:00:50:02:02:00;44;126;1;1;0x4c;;;;;;
2024-03-08 10:53:21.794131;268;NGAP;20.0.20.10;20.0.2.10;14;;0;9;;01;00:03:e8;;;;;;;;;7e:02:00:00:00:00:08:7e:00:4e:50:02:02:00:26:02:00:00;43;126;2;2;0x4e;;;;;;
2024-03-08 10:53:21.794202;128;NGAP;20.0.2.10;20.0.20.10;14;;0;3;;;;;;;;;;;;;13;;;;;;;;;;
2024-03-08 10:53:21.794301;662;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:22.829989;104;NGAP;20.0.2.10;20.0.20.10;42;;1;4;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:22.830101;112;NGAP;20.0.20.10;20.0.2.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:22.830145;136;NGAP;20.0.2.10;20.0.20.10;41;;0;4;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:23.846995;687;HTTP2;20.100.40.100;20.100.100.1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:23.849874;100;NGAP;20.0.20.10;20.0.2.10;24;;1;2;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:23.849957;188;NGAP;20.0.2.10;20.0.20.10;15;InitialUEMessage;1;6;1011;;;;4;;4;;;;;7e:01:00:00:00:00:09:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:71:00:15:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:40:02:02:00:50:02:02:00;44;126;1;1;0x4c;;;;;;
2024-03-08 10:53:23.850074;268;NGAP;20.0.20.10;20.0.2.10;14;;0;9;;01;00:03:e8;;;;;;;;;7e:02:00:00:00:00:09:7e:00:4e:50:02:02:00:26:02:00:00;43;126;2;2;0x4e;;;;;;
2024-03-08 10:53:23.850145;128;NGAP;20.0.2.10;20.0.20.10;14;;0;3;;;;;;;;;;;;;13;;;;;;;;;;
2024-03-08 10:53:23.850249;662;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:24.864131;104;NGAP;20.0.2.10;20.0.20.10;42;;1;4;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:24.864218;112;NGAP;20.0.20.10;20.0.2.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:24.864260;136;NGAP;20.0.2.10;20.0.20.10;41;;0;4;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:25.881041;687;HTTP2;20.100.40.100;20.100.100.1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:25.886482;100;NGAP;20.0.20.10;20.0.2.10;24;;1;2;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:25.886664;188;NGAP;20.0.2.10;20.0.20.10;15;InitialUEMessage;1;6;1011;;;;4;;4;;;;;7e:01:00:00:00:00:0a:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:71:00:15:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:40:02:02:00:50:02:02:00;44;126;1;1;0x4c;;;;;;
2024-03-08 10:53:25.886774;268;NGAP;20.0.20.10;20.0.2.10;14;;0;9;;01;00:03:e8;;;;;;;;;7e:02:00:00:00:00:0a:7e:00:4e:50:02:02:00:26:02:00:00;43;126;2;2;0x4e;;;;;;
2024-03-08 10:53:25.886867;128;NGAP;20.0.2.10;20.0.20.10;14;;0;3;;;;;;;;;;;;;13;;;;;;;;;;
2024-03-08 10:53:25.886988;662;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:26.897742;104;NGAP;20.0.2.10;20.0.20.10;42;;1;4;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:26.897825;112;NGAP;20.0.20.10;20.0.2.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:26.897867;136;NGAP;20.0.2.10;20.0.20.10;41;;0;4;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:27.915803;687;HTTP2;20.100.40.100;20.100.100.1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:27.922912;100;NGAP;20.0.20.10;20.0.2.10;24;;1;2;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:27.923009;188;NGAP;20.0.2.10;20.0.20.10;15;InitialUEMessage;1;6;1011;;;;4;;4;;;;;7e:01:00:00:00:00:0b:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:71:00:15:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:40:02:02:00:50:02:02:00;44;126;1;1;0x4c;;;;;;
2024-03-08 10:53:27.923122;268;NGAP;20.0.20.10;20.0.2.10;14;;0;9;;01;00:03:e8;;;;;;;;;7e:02:00:00:00:00:0b:7e:00:4e:50:02:02:00:26:02:00:00;43;126;2;2;0x4e;;;;;;
2024-03-08 10:53:27.923198;128;NGAP;20.0.2.10;20.0.20.10;14;;0;3;;;;;;;;;;;;;13;;;;;;;;;;
2024-03-08 10:53:27.923809;662;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:28.931341;104;NGAP;20.0.2.10;20.0.20.10;42;;1;4;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:28.931477;112;NGAP;20.0.20.10;20.0.2.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:28.931528;136;NGAP;20.0.2.10;20.0.20.10;41;;0;4;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:29.948187;687;HTTP2;20.100.40.100;20.100.100.1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:29.953945;100;NGAP;20.0.20.10;20.0.2.10;24;;1;2;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:29.954098;188;NGAP;20.0.2.10;20.0.20.10;15;InitialUEMessage;1;6;1011;;;;4;;4;;;;;7e:01:00:00:00:00:0c:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:71:00:15:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:40:02:02:00:50:02:02:00;44;126;1;1;0x4c;;;;;;
2024-03-08 10:53:29.954246;268;NGAP;20.0.20.10;20.0.2.10;14;;0;9;;01;00:03:e8;;;;;;;;;7e:02:00:00:00:00:0c:7e:00:4e:50:02:02:00:26:02:00:00;43;126;2;2;0x4e;;;;;;
2024-03-08 10:53:29.954327;128;NGAP;20.0.2.10;20.0.20.10;14;;0;3;;;;;;;;;;;;;13;;;;;;;;;;
2024-03-08 10:53:29.954446;662;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:30.965774;104;NGAP;20.0.2.10;20.0.20.10;42;;1;4;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:30.965853;112;NGAP;20.0.20.10;20.0.2.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:30.965896;136;NGAP;20.0.2.10;20.0.20.10;41;;0;4;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:31.982309;687;HTTP2;20.100.40.100;20.100.100.1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:31.989157;100;NGAP;20.0.20.10;20.0.2.10;24;;1;2;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:31.989238;188;NGAP;20.0.2.10;20.0.20.10;15;InitialUEMessage;1;6;1011;;;;4;;4;;;;;7e:01:00:00:00:00:0d:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:71:00:15:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:40:02:02:00:50:02:02:00;44;126;1;1;0x4c;;;;;;
2024-03-08 10:53:31.989343;268;NGAP;20.0.20.10;20.0.2.10;14;;0;9;;01;00:03:e8;;;;;;;;;7e:02:00:00:00:00:0d:7e:00:4e:50:02:02:00:26:02:00:00;43;126;2;2;0x4e;;;;;;
2024-03-08 10:53:31.989423;128;NGAP;20.0.2.10;20.0.20.10;14;;0;3;;;;;;;;;;;;;13;;;;;;;;;;
2024-03-08 10:53:31.989530;662;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:32.999382;104;NGAP;20.0.2.10;20.0.20.10;42;;1;4;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:32.999513;112;NGAP;20.0.20.10;20.0.2.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:32.999562;136;NGAP;20.0.2.10;20.0.20.10;41;;0;4;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:34.016397;687;HTTP2;20.100.40.100;20.100.100.1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:34.023733;100;NGAP;20.0.20.10;20.0.2.10;24;;1;2;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:34.023874;188;NGAP;20.0.2.10;20.0.20.10;15;InitialUEMessage;1;6;1011;;;;4;;4;;;;;7e:01:00:00:00:00:0e:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:71:00:15:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:40:02:02:00:50:02:02:00;44;126;1;1;0x4c;;;;;;
2024-03-08 10:53:34.023993;268;NGAP;20.0.20.10;20.0.2.10;14;;0;9;;01;00:03:e8;;;;;;;;;7e:02:00:00:00:00:0e:7e:00:4e:50:02:02:00:26:02:00:00;43;126;2;2;0x4e;;;;;;
2024-03-08 10:53:34.024090;128;NGAP;20.0.2.10;20.0.20.10;14;;0;3;;;;;;;;;;;;;13;;;;;;;;;;
2024-03-08 10:53:34.024203;662;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:35.032514;104;NGAP;20.0.2.10;20.0.20.10;42;;1;4;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:35.032591;112;NGAP;20.0.20.10;20.0.2.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:35.032633;136;NGAP;20.0.2.10;20.0.20.10;41;;0;4;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:36.050614;687;HTTP2;20.100.40.100;20.100.100.1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:36.058330;100;NGAP;20.0.20.10;20.0.2.10;24;;1;2;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:36.058468;188;NGAP;20.0.2.10;20.0.20.10;15;InitialUEMessage;1;6;1011;;;;4;;4;;;;;7e:01:00:00:00:00:0f:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:71:00:15:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:40:02:02:00:50:02:02:00;44;126;1;1;0x4c;;;;;;
2024-03-08 10:53:36.058599;268;NGAP;20.0.20.10;20.0.2.10;14;;0;9;;01;00:03:e8;;;;;;;;;7e:02:00:00:00:00:0f:7e:00:4e:50:02:02:00:26:02:00:00;43;126;2;2;0x4e;;;;;;
2024-03-08 10:53:36.058672;128;NGAP;20.0.2.10;20.0.20.10;14;;0;3;;;;;;;;;;;;;13;;;;;;;;;;
2024-03-08 10:53:36.058780;662;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:37.067125;104;NGAP;20.0.2.10;20.0.20.10;42;;1;4;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:37.067204;112;NGAP;20.0.20.10;20.0.2.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:37.067245;136;NGAP;20.0.2.10;20.0.20.10;41;;0;4;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:38.084092;687;HTTP2;20.100.40.100;20.100.100.1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:38.084496;100;NGAP;20.0.20.10;20.0.2.10;24;;1;2;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:38.084571;188;NGAP;20.0.2.10;20.0.20.10;15;InitialUEMessage;1;6;1011;;;;4;;4;;;;;7e:01:00:00:00:00:10:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:71:00:15:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:40:02:02:00:50:02:02:00;44;126;1;1;0x4c;;;;;;
2024-03-08 10:53:38.084658;268;NGAP;20.0.20.10;20.0.2.10;14;;0;9;;01;00:03:e8;;;;;;;;;7e:02:00:00:00:00:10:7e:00:4e:50:02:02:00:26:02:00:00;43;126;2;2;0x4e;;;;;;
2024-03-08 10:53:38.084753;128;NGAP;20.0.2.10;20.0.20.10;14;;0;3;;;;;;;;;;;;;13;;;;;;;;;;
2024-03-08 10:53:38.084856;662;HTTP2;20.100.100.1;20.100.40.100;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:39.100248;104;NGAP;20.0.2.10;20.0.20.10;42;;1;4;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:39.100329;112;NGAP;20.0.20.10;20.0.2.10;41;;0;2;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:39.100371;136;NGAP;20.0.2.10;20.0.20.10;41;;0;4;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:40.117238;687;HTTP2;20.100.40.100;20.100.100.1;;;;;;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:40.117651;100;NGAP;20.0.20.10;20.0.2.10;24;;1;2;1011;;;;;;;;;;;;;;;;;;;;;;
2024-03-08 10:53:40.117732;188;NGAP;20.0.2.10;20.0.20.10;15;InitialUEMessage;1;6;1011;;;;4;;4;;;;;7e:01:00:00:00:00:11:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:71:00:15:7e:00:4c:20:00:07:f4:00:83:00:00:00:00:40:02:02:00:50:02:02:00;44;126;1;1;0x4c;;;;;;
2024-03-08 10:53:40.117836;268;NGAP;20.0.20.10;20.0.2.10;14;;0;9;;01;00:03:e8;;;;;;;;;7e:02:00:00:00:00:11:7e:00:4e:50:02:02:00:26:02:00:00;43;126;2;2;0x4e;;;;;;
